Date,ID,Tweet,Translated
2022-07-24 16:02:24+00:00,1.55124E+18,"最近露出どころかえっちも出来てない！
彼氏は仕事のお付き合いでソープ行くから暫く出来ないだろうし、セフさんともコロナ増えてきたので少し自粛…
性欲溜まってストレスも溜まる…
彼氏とは1ヶ月で１回できればいい方の人だから暫くないやろうな…
仕事頑張ろ…","Recently, I haven't been able to do anything, let alone exposure!
My boyfriend is going to soap for work, so I won't be able to do it for a while, and Sef's corona is increasing, so I'm going to refrain from doing it for a while...
Sexual desire builds up and stress builds up...
My boyfriend and I are people who would like to be able to do it once a month, so I won't do it for a while...
Good luck with your work..."
2022-07-24 15:35:01+00:00,1.55123E+18,"コロナワクチンが体に悪い？

そんなもん体調緩くても休めない日本のストレス社会の方がよっぽど免疫不全にさせてると思うよ。

隕石落ちてきて死ぬ確率と雷に撃たれて死ぬ確率を競っても『目くそ鼻くそ』の世界じゃないの？

結局、ワクチンでもコロナでも寿命でもいつか死ぬことには変わらんのよ。","Is the corona vaccine bad for you?

I think that the stressful society in Japan, where you can't rest even if you're not feeling well, is actually making your immune system weaker.

Even if you compete for the probability of dying from a meteorite falling and the probability of dying from being hit by lightning, isn't it a world of ``bad boogers''?

In the end, vaccines, corona, and life expectancy won't change to die someday."
2022-07-24 15:33:12+00:00,1.55123E+18,"コロナ陽性生活5日目
あと半分？アウトドア派の人間にとってはかなり酷な隔離生活。
ストレス発散をいかにしていくかが、大事。理不尽に電話でキレてきた先輩が前に花瓶くれたけど、それ明日割るよ！イライラしちゃったもんねー","Corona positive life day 5
half more? Quite harsh isolation life for outdoor people.
How to release stress is important. A senior who got irrationally angry on the phone gave me a vase the other day, but I'll break it tomorrow! I got annoyed"
2022-07-24 15:31:35+00:00,1.55123E+18,"コロナ陽性出てないのに喉に違和感あるの。いつものストレス感じた時のやつ。これほんま嫌。
何時になったら治る？メンタル弱すぎて最悪。強くなりたい。なれない(  ˙-˙  )どうやったらなんでも寛大な心で接することが出来るんやろ。まだまだお子様な自分。","I don't have a corona positive, but my throat feels strange. The usual one when I feel stressed. I really hate this.
What time will it heal? Mental is too weak and the worst. Want to become strong. I can't ( ˙-˙ ) How can I treat anything with a generous heart? I am still a child."
2022-07-24 15:29:00+00:00,1.55123E+18,めちゃめちゃ吐き気するんだけどストレスかな😇？コロナ？？,"I'm really nauseous, but maybe it's stress 😇? corona? ?"
2022-07-24 15:21:28+00:00,1.55123E+18,"やばw
コロナストレスのせいで最近家呑みしまくってたら、体重増えた😂","Yaba w
Due to corona stress, I've been drinking a lot at home lately, and I've gained weight 😂"
2022-07-24 15:13:18+00:00,1.55122E+18,"コロナ療養のストレスで驚くほど不眠が悪化してる…
確実に眠剤飲んだはずなのに、飲み忘れた時みたいなことになってる。寝れても1時間しか寝れないし、なぜか呼吸が止まってしまって二度寝ができない。","The stress of corona treatment is surprisingly worsening insomnia...
It's like when you forgot to take a sleeping pill even though you should have taken it. Even if I could sleep, I could only sleep for an hour, and for some reason my breathing stopped and I couldn't sleep again."
2022-07-24 15:08:55+00:00,1.55122E+18,"昨年コロナでおっちにそうになってから、色々と頭の片隅にある反省やら置き忘れたモノを、同等とはいかなくても取り戻したいと思っとった。

うまくコロっち治まらず色んなギスギスあるやん？
後遺症もシャキッとせんし堪えなきゃと立ってるけど、まーシンドイんはシンドイ。
ストレス耐性は高いけど。","Since I almost lost my mind due to Corona last year, I thought that I would like to take back the regrets and misplaced things in the corner of my head, even if they are not equal.

Korochi doesn't subside well and there are various squeaks?
The aftereffects are also sharp and I'm standing up because I have to endure it, but Ma Shindoi is Shindoi.
I have a high stress tolerance."
2022-07-24 15:07:21+00:00,1.55122E+18,"明日、出勤前に熱測ったら微熱ありの予定だ！wwww
潜在意識で現実化だ！！って、不謹慎の塊やないかいwwww
#HSP
#ADHD
#潜在意識
#微熱
#コロナ
#ストレス","Tomorrow, when I take my temperature before going to work, I will have a slight fever! wwww
It's subconscious and real! ! Wwww
#HSP
#ADHD
#subconscious mind
#slight fever
#corona
#stress"
2022-07-24 15:06:18+00:00,1.55122E+18,"みーんな辛いのは同じって分かってるんだけど、LIVEで盛り上がって、ストレス発散したり、またお仕事頑張れたりしてた私はここまでコロナが長引くのは辛い😢
もうずーっとメンタル病んでるwww","I know everyone's pain is the same, but I'm having a blast at LIVE, releasing stress, and working hard at work, so it's hard for me to have coronavirus linger so long😢
I've been mentally sick for a long time www"
2022-07-24 15:04:57+00:00,1.55122E+18,"今からの１ヶ月は、とにかく「コロナにならない」
これだけです。そして「コロナになるかも」で試験を回避するのは止めよう。
理由としては、来年も同じことは起こります。
なった経験則だと、睡眠不足・ストレス過多・栄養の偏りで抵抗力を失くすことが怖いので、無理しないで計画を立てることです。","One month from now, anyway, ""I won't get corona""
Only this. And let's stop avoiding exams because ""it might be corona"".
As for the reason, the same thing will happen next year.
According to my rule of thumb, I'm afraid of losing my resistance due to lack of sleep, excessive stress, and unbalanced nutrition, so I should not overdo it and make a plan."
2022-07-24 15:02:08+00:00,1.55122E+18,コロナ自粛のストレスで、お金を湯水のように使ってる( ˙-˙ ),"Due to the stress of self-restraint from Corona, I'm spending money like water ( ˙-˙ )"
2022-07-24 15:00:40+00:00,1.55122E+18,コロナ禍になってからJの現場に行けていなくて今年の夏はやっっと行けるってのにコロナやばいしもうほんとに嫌だねえ。でも2年半も我慢したんだから行かせて😭😭今年は何が何でも行くって決めたけどめっちゃ心配性なので行ったら行ったで感染しないか気にしすぎてストレスが溜まるのよなあ。,"I haven't been able to go to the J site since it became a corona wreck, and I can finally go this summer, but I really hate corona. But I endured it for two and a half years, so let me go 😭😭 I decided to go no matter what this year, but I'm really worried, so if I go, I'll go and worry about getting infected, so I'm stressed."
2022-07-24 14:53:46+00:00,1.55122E+18,"濃厚接触者になって、明日までの
約1週間休みなんだけど、
結局コロナには感染してなかったみたいで家でぴんぴんしてたし、
やりたいこと好きな時間にできて
仕事にも行ってないから
めっっっちゃストレスフリー🙆‍♀️🌷","Become a close contact person and wait until tomorrow
I have about a week off,
After all, I didn't seem to be infected with Corona, so I was fine at home,
I can do what I want when I want
I don't go to work
Very stress free 🙆‍♀️🌷"
2022-07-24 14:45:21+00:00,1.55122E+18,コロナをはじめとした感染症、戦争などをはじめとした社会情勢が深刻な中、生きてきた境遇で必死に耐えて、よくここまで生きてきた。不安や恐怖は決して減ることなく、この異常なストレス社会で生き抜いていたこと自体自分すごく頑張った。,"In the midst of the seriousness of the social situation, including infectious diseases such as corona and war, I have lived so far, desperately enduring the circumstances in which I have lived. Anxiety and fear never diminished, and I worked really hard to survive in this abnormally stressful society."
2022-07-24 14:34:00+00:00,1.55121E+18,明後日、模擬試験だけど体調が今ひとつで夏バテのだるだる。この状態でやっても頭に入らないので疲れた時はぐっすり寝るか。マスクで肌荒れした部位が夏の汗でこじらせてしまってるし試験前のストレスなのかもう10年以上なかった口内炎ができるし免疫力ダダ下がってるけどコロナ感染の気配は皆無。,"The day after tomorrow, I have a mock exam, but I'm not feeling well and I'm exhausted from the summer heat. Even if I do it in this state, I can't get into my head, so when I'm tired, I'll sleep soundly. The areas where the mask has roughened my skin are aggravated by summer sweat, and I have a stomatitis that I haven't had in over 10 years, probably due to the stress before the exam, and my immunity is down, but there is no sign of corona infection."
2022-07-24 14:33:59+00:00,1.55121E+18,"念のためPCR検査を受けたビビビ君は陰性。でも娘は鼻水ズビズビ。抗原検査は陰性だから登園可なんだけど、ホントに行ってもいいのか悩む。。

だぁぁぁ〜コロナが怖いとかよりも、この、休む休まないで悩まなきゃいけない事がストレスだな💨","Bibi-kun, who received the PCR test just in case, is negative. But his daughter has a runny nose. The antigen test is negative, so I can go to kindergarten, but I'm wondering if I should really go. .

Aaaaa~ Rather than being afraid of Corona, I'm stressed that I have to worry about it without taking a break 💨"
2022-07-24 14:30:38+00:00,1.55121E+18,今日でスマートウォッチ（正確にはスマートバンド）買って一週間経って、風呂以外は寝てる時も含め常時装着してるが、心拍数とか歩数とか睡眠データとかストレス値とかをモニタリングしててホンマ面白い。医療用まで正確じゃなかろうが血中酸素濃度も測定できるしコロナ用と考えてもええ買い物やった。,"It's been a week since I bought a smart watch (more precisely, a smart band) today, and I wear it all the time, including when I'm sleeping, except when I'm taking a bath. . It may not be accurate enough for medical use, but it can measure blood oxygen levels, and even if you think it's for corona, yes, I did shopping."
2022-07-24 14:27:49+00:00,1.55121E+18,コロナのせいでストレス溜まってゲームもLINEもしばらく封印すると決めた今日この頃,"Around this time, I decided to shut down the game and LINE for a while due to the stress caused by the corona virus."
2022-07-24 14:11:44+00:00,1.55121E+18,今日から25週！3年ぶりの実家で布団が合わなかったりするけど👶は今日も元気そうだしコロナのストレス少し減ったのも良かった！明日の夜は少し歩けるといいなぁ,"25 weeks from today! It's been 3 years since my parents' house and the futon doesn't fit, but 👶 looks fine today, and it's good that the stress of corona has decreased a little! I hope I can walk a little tomorrow night"
2022-07-24 14:08:22+00:00,1.55121E+18,因果関係はさだかではないけど、1ヶ月早産したのはストレスによるところが大きいと思うんですよね。産後もストレス与え続けてくれて、先述の「連絡は旦那に」の気まずいやりとりも頭から消え去り、当然のように病院に押しかけようとした。コロナで面会謝絶じゃなかったらと思うとゾッとする。,"I'm not sure about the causal relationship, but I think stress was a big factor in giving birth one month prematurely. Even after giving birth, he continued to give me stress, and the awkward exchange of ""contact my husband"" disappeared from my mind, and I naturally tried to rush to the hospital. I'm horrified to think that I hadn't been banned from visiting due to Corona."
2022-07-24 14:02:51+00:00,1.55121E+18,コロナ禍はじまってからストレス解消のための飲食物増えたな,"Since the start of the corona crisis, I've been eating more food to relieve stress"
2022-07-24 14:01:24+00:00,1.55121E+18,"愚痴らしてください
マジで旦那無理😫
自宅待機期間ずーっとあーしろこーしろとマジでうるさい😡
あれどうする❓これどうする❓と自分で考えずめんどくさいことは委ねてくるし😡
この息苦しさはコロナの兆候なのかストレスなのか💦
火曜日から仕事復帰する予定なので後1日我慢😡
マジで限界です😡😡😡","please complain
Seriously my husband can't do it😫
I'm really noisy all the time during my stay-at-home period 😡
I don't think about what to do about that and what to do about this and leave the troublesome things to you😡
Is this shortness of breath a sign of corona or stress 💦
I'm planning to return to work on Tuesday, so I'll be patient for the next day😡
It's really the limit 😡😡😡"
2022-07-24 13:57:07+00:00,1.5512E+18,"我が家3年ぶりに熱出てる。マスク生活始まって病気と無縁やったのに
息子の次は娘。コロナではない今ネットニュースでよく見る「凶悪な風邪」の方RSと思われ私も喉が違和感から痛みへ昇格
１人完全フリーガラ空きの世話係つまり無職旦那がいるからなんとか大丈夫。
ストレスから解放された人間はつおい","My house has a fever for the first time in 3 years. Since I started wearing masks, I've been free from illness
After my son, my daughter. It's not the corona virus, but the ``heinous cold'' that you often see on the internet news.
There is a caretaker who is completely free gala, that is, an unemployed husband, so it's okay somehow.
Human beings freed from stress are tough"
2022-07-24 13:53:31+00:00,1.5512E+18,コロナではないけど風邪の後遺症でキーが6コくらい下がってまともに歌えなくなったのかなりストレス,"It's not Corona, but due to the aftereffects of a cold, the key dropped by about 6 and I couldn't sing properly, so it's pretty stressful"
2022-07-24 13:49:52+00:00,1.5512E+18,"まだコロナかもわからんけどこの土日家にいるだけでほんとストレス( ꒪ͧд꒪ͧ)
旦那と長女は2人で連日お出かけしてるし( ꒪ͧд꒪ͧ)","I don't know if it's still corona, but just being at home this weekend is really stressful ( ꒪ͧд꒪ͧ)
My husband and eldest daughter go out together every day ( ꒪ͧд꒪ͧ)"
2022-07-24 13:47:32+00:00,1.5512E+18,これからって時に趣味初められるの嫌って気持ちももちろん共感するけど、そうは言っても出産まで数ヶ月はあるし普段仕事でストレス感じとるやろうし行動制限のある妊婦に何か求めるよりも外で一人でストレス発散（もちろんコロナ対策はしながら）して解決してくれたほうが有り難いかもなとも思う🤔,"Of course, I can sympathize with the feeling of dislike for starting hobbies from now on, but even so, there are still a few months until childbirth, and I usually feel stressed at work. I think it would be more appreciated if you could relieve stress (while taking measures against corona, of course) and solve it 🤔"
2022-07-24 13:46:21+00:00,1.5512E+18,"最近は病院行っても
「ストレスですね」
か
「老化ですね」
しか言われなかったけど、
今度からは
「コロナ後遺症ですね」
とか言われるようになるんだろうか。。

#コロナ後遺症","Even if I go to the hospital recently
""It's stressful.""
mosquito
""You're aging.""
I was only told,
from now on
""It's the aftereffects of the corona virus.""
I wonder if it will be said. .

#Corona sequelae"
2022-07-24 13:42:22+00:00,1.5512E+18,推しのコロナ感染と就活のストレスと生理が重なってる今、メンタルゴミカスすぎてやべ〜 こんな時にinjが海辺でギター弾いてくれたら情緒おかしくなって泣いちゃうかも……(生理の時に海辺でギター引いてくれる男なんていない)(いる),"Now that my favorite coronavirus infection, the stress of job hunting, and my period are all at the same time, it's too much mental garbage~ If inj played the guitar at the beach at a time like this, I might go crazy and cry... There is no man who can help me) (there is)"
2022-07-24 13:41:53+00:00,1.5512E+18,"新型コロナウイルスに感染して、多分一番ストレスのかからない方法。

・症状が出たら家に帰る
・コールドクターなどの往診サービスアプリをスマホにダウンロード
・名前、住所、スマホ電話番号、保険証、クレジットカードを登録
・アプリから往診依頼
↓","Probably the least stressful way to get infected with the new coronavirus.

- Go home if symptoms occur
・ Download a home visit service app such as a call doctor to your smartphone
・ Register your name, address, smartphone phone number, insurance card, and credit card
・ Request a home visit from the app
↓"
2022-07-24 13:40:06+00:00,1.5512E+18,"は？新規感染者日本が世界1？

マスクもワクチンもどこのお国よりも
やってるはずですが意味なし？

結局、栄養と睡眠とストレス発散で
自分の免疫力上げて立ち向かうしか
道はないのか。

2年半もの間コロナ音頭を
踊らされた気分。","teeth? New infected Japan is the world's No. 1?

More masks and vaccines than any other country
I should be doing it, but it doesn't make sense?

After all, with nutrition, sleep and stress relief
Just raise your immune system and face it
Is there no way

Corona Ondo for two and a half years
I feel danced."
2022-07-24 13:39:43+00:00,1.5512E+18,もう頭痛いのがコロナなのか寝不足なのかストレスなのかよくわからない。。。,"I don't really know if my headache is corona, lack of sleep, or stress. . ."
2022-07-24 13:38:31+00:00,1.5512E+18,たまには違う景色が見たいと以前はあちこち遠出したけど、今のこの状況では温泉行くこともままらなくて、ストレス感じている。でも、ネットで旅行している人の動画見てると自分も一緒に出かけてるような気がしていいな！ありがたい。(^Д^)　それにしてもコロナいつ収まるんだろうな・・,"I used to go out to see different scenery once in a while, but now I can't even go to the hot springs, so I'm feeling stressed. But when I watch videos of people traveling online, I feel like I'm going out with them! appreciated. (^Д^) I wonder when the coronavirus will subside..."
2022-07-24 13:32:42+00:00,1.5512E+18,エイトさんたちはもちろん、スタッフさんたちもコロナにならないようにすごーく気をつけていたんだろうし、毎日PCR検査を受けていたんじゃないのかな？とてもストレスなことだったと思います。18祭夏、最後まで無事完走おめでとうございます！楽しかった🎵♥️ #18祭 #18祭完走,"Eight, of course, and the staff must have been very careful not to get coronavirus, and I wonder if they were taking PCR tests every day? I think it was very stressful. Congratulations on completing the 18th Summer Festival safely to the end! It was fun 🎵♥️ #18 festival #18 festival finished"
2022-07-24 13:30:05+00:00,1.5512E+18,"オプチャでコロナ脳と不毛な闘い
ずーーっと平行線
げっそり疲れた😫
言ってくるのはよく聞くセリフ
「身近で後遺症で苦しんでいる」
「コロナで死んだ人のために治療薬早くできてほしい」
「怖い人はマスクしたい」
「子どもたちは登下校マスク外してるからストレスないはず」
なんかもう疲れた、、","Corona brain and barren fight with Opcha
Parallel lines all the way
I'm tired 😫
What you say is a line you often hear
""Suffering from aftereffects close to me""
""I want a cure for the people who died from Corona as soon as possible.""
""Scary people want to wear masks""
""Children should not be stressed because they take off their masks on the way to and from school.""
I'm already tired"
2022-07-24 13:29:39+00:00,1.5512E+18,"なんかいつもの生理前より体温高いんだよな…。微熱…。
生理前だからだよね？体だるいのはいつものことだしさぁ。
コロナなのかなんなのか分からない。
この時期に熱は勘弁してよ…。
そして生理早く来いよ…。もう5日遅れてる。ストレスか…？ストレスの心当たりはめちゃめちゃある。","My body temperature is higher than usual before my period. Slight fever….
Is it because it's premenstrual? It's always the case that I'm tired.
I don't know if it's corona or what.
Please excuse the heat at this time of year...
And my period should come soon... I'm already 5 days late. Is it stressful...? I have a lot of stress on my mind."
2022-07-24 13:29:35+00:00,1.5512E+18,ストレスで胃に穴空くか、酒で心壊すかのどっちかのレベルよ。恨むべしは人じゃなくコロナやが,"It's at the level of either stress making a hole in your stomach or alcohol breaking your heart. Corona should be hated, not people"
2022-07-24 13:26:59+00:00,1.5512E+18,"コロナ日誌　〜7月24日〜
喉の痛みから早一週間。大体保健所とか仕事とか周囲に伝えるとかやるべきことが落ち着きなんにもせず一日終わる（笑）ひたすらYou TubeとTV三昧。せめてコンビニぐらい行きたいなー。ストレス出始めてる😢","Corona Diary ~July 24th~
It's been a week since the sore throat. Generally, I spend the whole day doing nothing (lol), focusing on YouTube and TV. I want to go to a convenience store at least. I'm starting to get stressed😢"
2022-07-24 13:24:11+00:00,1.5512E+18,For youthを聴いていて、”If I never met you “って歌詞を改めてみてふと思ったのだけれど、もしバンタンに出逢ってなかったらどうなっていたんだろう。仕事のことでひたすら悩んでストレスを抱えてて、さらにコロナでなかなか友達にも会えなくて、何もかもが不確かで不透明だった頃。そんな時たまたま,"When I was listening to For youth, I revisited the lyrics “If I never met you” and suddenly thought, what would have happened if I hadn't met Bangtan. She was worried and stressed about her work, and it was difficult to see her friends because of Corona, so everything was uncertain and unclear. At that time, by chance"
2022-07-24 13:22:41+00:00,1.5512E+18,"コロナって、感染しなくても世界的にたくさんの影響を振り撒いて、国家も自治体も家庭も個人も全てにストレスと変化をもたらしてるよね。
制限される事はとても苦痛、自然にため息が出てたり、イライラしたり、鬱になったり。
他人に構う余裕すら無い。
平和なあの頃に戻れるのかな？","Corona spreads a lot of influence around the world even if it is not infected, and it brings stress and changes to all nations, local governments, families, and individuals.
Being restricted is very painful, naturally sighing, irritated, depressed.
I can't even afford to care about others.
Can we go back to those peaceful days?"
2022-07-24 13:21:48+00:00,1.5512E+18,ロードワークしなくなったことに気付きました。何がきっかけかというと多分コロナなんですが、ストレス耐性が無くなってきた気がするので再開します。,"I noticed that I stopped doing roadwork. What triggered it is probably the coronavirus, but I feel like my stress tolerance is gone, so I'm going to resume it."
2022-07-24 13:19:43+00:00,1.5512E+18,"#帯状疱疹 は寝不足で精神的ストレスを抱えた時になったことがある。
右足の太ももにできて、立ち上がれないほど痛かった。
新型コロナワクチン接種後、帯状疱疹になる人が多いが、まさに免疫力低下によるものでしょう。","#Herpes zoster has happened when I had mental stress due to lack of sleep.
I had it on my right thigh, and it hurt so badly that I couldn't even stand up.
Many people get shingles after being vaccinated against the new coronavirus, but this is probably due to a weakened immune system."
2022-07-24 13:17:16+00:00,1.55119E+18,"コロナやばいな…😑
本当過ごしにくいコロナストレス😑
8月夫婦2人で外食とか久しぶりに
どこか遊びに行きたいけど
さすがに考えるな…
小さい子供達に変な菌持って帰りたくないしな…","Corona is dangerous...😑
Corona stress that is really hard to spend 😑
Eating out with two couples in August for the first time in a while
I want to go somewhere
I really don't think...
I don't want small children to bring home strange germs..."
2022-07-24 13:13:37+00:00,1.55119E+18,家に帰って来た…もう暑さとマスクとコロナの精神的なストレスで疲れた…人出はこの田舎でももう普通だねぇ💦いつコロナになってもおかしくないかも…。YouTubeを見れてなくて、たんまり新着動画が溜まってます（笑）😅,"I'm back home... I'm already tired from the heat, the mask, and the mental stress of the coronavirus... The crowds are normal even in this countryside 💦 It wouldn't be strange if it became corona at any time... I haven't been able to watch YouTube, so I have a lot of new videos (laughs)😅"
2022-07-24 13:12:56+00:00,1.55119E+18,何か旦那はコロナ禍だからって自粛ばかりしてたら機会損失が大きすぎる論者だから結構ﾑｽﾒと出掛けてくれてたんだけど、実際罹患すると10日間出勤できない(給料は保障されているけれども)、外出出来ないストレス、後遺症への恐怖を天秤にかけるとどっちが損失大きいのかって話になりますよね,"For some reason, my husband was a controversialist who would lose too much opportunity if he kept refraining from doing anything because of the corona sickness, so he went out quite a bit, but when he actually got sick, he couldn't go to work for 10 days (although his salary was guaranteed), so he couldn't go out. If you weigh the stress and the fear of the aftereffects on the balance, it will be a story of which loss is greater."
2022-07-24 13:08:06+00:00,1.55119E+18,"なんか胃もたれするw
完全にコロナストレスだ","I feel heavy on my stomach w
It's all corona stress"
2022-07-24 13:02:37+00:00,1.55119E+18,"ストレスなのか仕事の疲労なのかこの1週間ずっと微熱続きでしんど
検査したら陰性だったからそこは安心なんだけどコロナの影響で仕事が忙しくてこの体調不良なのでもうコロナまじで勘弁してほしい","Is it stress or fatigue from work?
When I tested it, it was negative, so I'm relieved, but I'm busy with work due to the influence of Corona, and I'm not feeling well, so I want you to give me a break from Corona seriously."
2022-07-24 12:56:39+00:00,1.55119E+18,"あああアあ！もう嫌！
コロナ始まってから旅行も行けてないし課題にテストダルいし単位終わってるしストレスは溢れるし
何もかもをやめて避暑地にキャンプ行きたい","Ahhh! I'm sick of it!
I haven't been able to go on a trip since the corona started, and I have to take tests for my assignments, and my credits are over, so I'm full of stress.
I want to quit everything and go camping to a summer resort"
2022-07-24 12:56:05+00:00,1.55119E+18,わたしもギリギリで保ってるけどこの2年間でメンタルやばい時は何度もあったよ。コロナは災害だって認識が甘くて、患者さんのために何もできてない、患者さん救うことができないって嘆いて毎日泣いてた。とにかく明日に命を繋がないといけない、ギリギリの日々だったからストレスフルだったよ。,"I'm keeping it to the last minute, but in the last two years, there have been many times when I'm mentally unwell. Corona is a disaster, but her perception is sweet, she laments that she can't do anything for patients, she can't save patients, and she cries every day. Anyway, I have to connect my life tomorrow, so it was stressful because it was a last-minute day."